Date,Stock_Price,Strike,Contracts,Premium,PnL,Capital,VIX,Status,Peak,Drawdown_%
2019-01-07,233.59768676757812,220.82397232055663,1,210.94841669695293,210.94841669695293,50210.948416696956,21.69112585309857,OTM_WIN,50210.948416696956,0.0
2019-01-14,240.34461975097656,226.58975616455078,1,216.45634665639517,216.45634665639517,50427.40476335335,21.69112585309857,OTM_WIN,50427.40476335335,0.0
2019-01-21,239.731201171875,233.13428115844727,1,222.7081913768227,222.7081913768227,50650.11295473017,21.69112585309857,OTM_WIN,50650.11295473017,0.0
2019-01-28,243.5916748046875,232.53926513671874,1,222.13978530037218,222.13978530037218,50872.25274003054,21.69112585309857,OTM_WIN,50872.25274003054,0.0
2019-02-04,243.96153259277344,236.28392456054686,1,225.7169783389032,225.7169783389032,51097.969718369444,21.69112585309857,OTM_WIN,51097.969718369444,0.0
2019-02-11,250.1853485107422,236.64268661499023,1,226.05969605455917,226.05969605455917,51324.029414424,21.69112585309857,OTM_WIN,51324.029414424,0.0
2019-02-18,251.78179931640625,242.67978805541992,1,231.82680990961128,231.82680990961128,51555.85622433361,21.69112585309857,OTM_WIN,51555.85622433361,0.0
2019-02-25,252.9364776611328,244.22834533691406,1,233.30611355252162,233.30611355252162,51789.16233788613,21.69112585309857,OTM_WIN,51789.16233788613,0.0
2019-03-04,247.56051635742188,245.34838333129883,1,234.3760618877183,234.3760618877183,52023.53839977385,21.69112585309857,OTM_WIN,52023.53839977385,0.0
2019-03-11,254.85678100585938,240.1337008666992,1,229.39458728636563,229.39458728636563,52252.932987060216,21.69112585309857,OTM_WIN,52252.932987060216,0.0
2019-03-18,252.99058532714844,247.2110775756836,1,236.1554538509835,236.1554538509835,52489.0884409112,21.69112585309857,OTM_WIN,52489.0884409112,0.0
2019-03-25,255.91677856445312,245.40086776733398,1,234.4261991466694,234.4261991466694,52723.51464005787,21.69112585309857,OTM_WIN,52723.51464005787,0.0
2019-04-01,261.4341735839844,248.2392752075195,1,163.80337077871286,163.80337077871286,52887.31801083658,19.62191002138583,OTM_WIN,52887.31801083658,0.0
2019-04-08,262.8746337890625,253.59114837646484,1,163.48671133186397,163.48671133186397,53050.80472216844,19.51562130950311,OTM_WIN,53050.80472216844,0.0
2019-04-15,262.7477722167969,254.98839477539062,1,151.58607991616188,151.58607991616188,53202.3908020846,19.163974426652146,OTM_WIN,53202.3908020846,0.0
2019-04-22,265.8189697265625,254.86533905029296,1,150.25004652777875,150.25004652777875,53352.64084861238,19.129267185668457,OTM_WIN,53352.64084861238,0.0
2019-04-29,266.3807067871094,257.84440063476563,1,150.11395586634993,150.11395586634993,53502.754804478725,19.077861878025686,OTM_WIN,53502.754804478725,0.0
2019-05-06,261.00823974609375,258.3892855834961,1,150.20292372314574,150.20292372314574,53652.95772820187,19.071674308470858,OTM_WIN,53652.95772820187,0.0
2019-05-13,258.9608154296875,253.17799255371094,1,155.72561457069958,155.72561457069958,53808.68334277257,19.308273324913312,OTM_WIN,53808.68334277257,0.0
2019-05-20,256.1885681152344,251.19199096679688,1,157.85003429451797,157.85003429451797,53966.53337706709,19.401574316136134,OTM_WIN,53966.53337706709,0.0
2019-05-27,249.38473510742188,248.50291107177733,1,160.64017610906305,160.64017610906305,54127.17355317615,19.527847982353336,OTM_WIN,54127.17355317615,0.0
2019-06-03,260.6005859375,241.90319305419922,1,163.8048437341945,163.8048437341945,54290.978396910345,19.743012675541266,OTM_WIN,54290.978396910345,0.0
2019-06-10,262.0592346191406,252.782568359375,1,200.61490218625576,200.61490218625576,54491.5932990966,20.55885332228685,OTM_WIN,54491.5932990966,0.0
2019-06-17,267.6489562988281,254.1974575805664,1,199.5385040532253,199.5385040532253,54691.13180314983,20.49825219058146,OTM_WIN,54691.13180314983,0.0
2019-06-24,266.73858642578125,259.61948760986326,1,210.1365320772248,210.1365320772248,54901.268335227054,20.669351952637932,OTM_WIN,54901.268335227054,0.0
2019-07-01,271.7092590332031,258.7364288330078,1,201.64945283337877,201.64945283337877,55102.91778806043,20.458943693971303,OTM_WIN,55102.91778806043,0.0
2019-07-08,273.70294189453125,263.557981262207,1,211.93267040521158,211.93267040521158,55314.85045846565,20.63236621134548,OTM_WIN,55314.85045846565,0.0
2019-07-15,270.53497314453125,265.4918536376953,1,213.55543628334712,213.55543628334712,55528.405894749,20.63415224342914,OTM_WIN,55528.405894749,0.0
2019-07-22,274.9409484863281,262.4189239501953,1,214.05425573629392,214.05425573629392,55742.46015048529,20.713442524526222,OTM_WIN,55742.46015048529,0.0
2019-07-29,266.3926086425781,266.69272003173825,1,222.46012974747114,192.44899083145893,55934.90914131675,20.84265404775077,ASSIGNED_LOSS,55934.90914131675,0.0
2019-08-05,265.48223876953125,258.4008303833008,1,229.6864712548385,229.6864712548385,56164.59561257159,21.226022088673997,OTM_WIN,56164.59561257159,0.0
2019-08-12,262.96051025390625,257.5177716064453,1,227.36786083070632,227.36786083070632,56391.9634734023,21.184306659509275,OTM_WIN,56391.9634734023,0.0
2019-08-19,259.31903076171875,255.07169494628906,1,224.53883044419914,224.53883044419914,56616.5023038465,21.165926374477667,OTM_WIN,56616.5023038465,0.0
2019-08-26,266.2379455566406,251.53945983886717,1,208.08376197213298,208.08376197213298,56824.586065818636,20.7943031538304,OTM_WIN,56824.586065818636,0.0
2019-09-02,271.3359680175781,258.2508071899414,1,182.1306593762996,182.1306593762996,57006.716725194936,19.939813114118717,OTM_WIN,57006.716725194936,0.0
2019-09-09,274.1034851074219,263.1958889770508,1,193.17407914655112,193.17407914655112,57199.890804341485,20.140896916959264,OTM_WIN,57199.890804341485,0.0
2019-09-16,272.7993469238281,265.88038055419923,1,186.77213651047776,186.77213651047776,57386.662940851966,19.92033804671319,OTM_WIN,57386.662940851966,0.0
2019-09-23,270.1653137207031,264.6153665161133,1,186.36691044626562,186.36691044626562,57573.02985129823,19.93313376231751,OTM_WIN,57573.02985129823,0.0
2019-09-30,269.2050476074219,262.060354309082,1,178.52869673809258,178.52869673809258,57751.55854803633,19.771729949140635,OTM_WIN,57751.55854803633,0.0
2019-10-07,270.9701843261719,261.1288961791992,1,176.1512057246376,176.1512057246376,57927.709753760966,19.72497846804614,OTM_WIN,57927.709753760966,0.0
2019-10-14,272.5157775878906,262.84107879638674,1,175.1062118590445,175.1062118590445,58102.81596562001,19.666351594022093,OTM_WIN,58102.81596562001,0.0
2019-10-21,275.83575439453125,264.3403042602539,1,168.71142744787582,168.71142744787582,58271.52739306788,19.470439902471426,OTM_WIN,58271.52739306788,0.0
2019-10-28,279.9879150390625,267.5606817626953,1,137.91787719726562,137.91787719726562,58409.44527026515,18.609209062176316,OTM_WIN,58409.44527026515,0.0
2019-11-04,282.5486755371094,271.5882775878906,1,143.0166336674897,143.0166336674897,58552.461903932635,18.68845659438115,OTM_WIN,58552.461903932635,0.0
2019-11-11,285.15521240234375,274.0722152709961,1,141.2743377685547,141.2743377685547,58693.73624170119,18.47299767905376,OTM_WIN,58693.73624170119,0.0
2019-11-18,284.3961486816406,276.6005560302734,1,142.57760620117188,142.57760620117188,58836.31384790236,17.966529228730828,OTM_WIN,58836.31384790236,0.0
