Week,Open,High,Low,Close,Volume,Date,Returns,Volatility_12w,VIX_Estimate
2022-02-07/2022-02-13,24.326233838969966,26.874437353913997,23.728357848359828,23.90402603149414,2430181000,2022-02-07,-0.015214497756874668,0.40260025883445105,31.10401035337804
2022-02-14/2022-02-20,23.889060617701414,26.532079871446633,23.0566245770059,23.597606658935547,3444819000,2022-02-14,-0.01281873489239338,0.4005707235005626,31.022828940022503
2022-02-21/2022-02-27,22.991747808409354,24.171523913284446,20.85077063095115,24.111637115478516,2464600000,2022-02-21,0.02178316063880681,0.41066832051747276,31.426732820698913
2022-02-28/2022-03-06,23.946948828939572,24.61868541660264,22.443600757003157,22.896825790405273,2075527000,2022-02-28,-0.050382780698594365,0.4159999724254102,31.639998897016408
2022-03-07/2022-03-13,22.778034872590876,23.180346610441433,20.6147357181617,22.06226348876953,2296305000,2022-03-07,-0.03644882086605461,0.3967098883479781,30.868395533919127
2022-03-14/2022-03-20,21.831650498986598,26.523626588900953,21.122863986822114,26.40782356262207,2751432000,2022-03-14,0.19696800720672125,0.5787860315293176,38.15144126117271
2022-03-21/2022-03-27,26.461731433617647,28.30956968933886,25.531324056699113,27.64470672607422,3097249000,2022-03-21,0.04683775474790908,0.5893308280223626,38.5732331208945
2022-03-28/2022-04-03,27.708603888686447,28.89656513363498,26.22214022442075,26.666379928588867,2418640000,2022-03-28,-0.03538929919493783,0.5725417236916287,37.90166894766515
2022-04-04/2022-04-10,26.682357489080253,27.51094002983232,23.022619305237257,23.07952117919922,2620341000,2022-04-04,-0.13450864943029628,0.638805736217335,40.5522294486934
2022-04-11/2022-04-17,22.17606367480143,22.73810384262481,21.12685977186601,21.221696853637695,2323505000,2022-04-11,-0.08049665810380491,0.5993509341248653,38.974037364994615
2022-04-18/2022-04-24,21.163797337042734,22.631285322979373,19.466702324590383,19.48167610168457,2788378000,2022-04-18,-0.08199253640996484,0.620052236119363,39.80208944477452
2022-04-25/2022-05-01,19.16920986462342,20.09362275429521,18.258766021013585,18.515323638916016,2864931000,2022-04-25,-0.049603147990177066,0.6004902855364325,39.0196114214573
2022-05-02/2022-05-08,18.509336841963925,20.365157891413187,17.95927314773998,18.643102645874023,2956283000,2022-05-02,0.006901257004735095,0.6029564531610754,39.11825812644302
2022-05-09/2022-05-15,18.003203301702413,18.223824660850457,15.540416452473458,17.675765991210938,3455261000,2022-05-09,-0.051887106617265255,0.6070153443636912,39.280613774547646
2022-05-16/2022-05-22,17.479100500246304,18.339624955803732,15.728096349774141,16.66549301147461,3012852000,2022-05-16,-0.057155824547500456,0.6031375627463883,39.12550250985554
2022-05-23/2022-05-29,16.24620947993144,18.84875358568078,15.753050560952556,18.778873443603516,3744525000,2022-05-23,0.12681175592427962,0.6790436874501081,42.16174749800433
2022-05-30/2022-06-05,18.947586503994447,19.58549466085243,18.09105163821,18.688030242919922,2456049000,2022-05-30,-0.004837521321841454,0.6769579069447692,42.078316277790776
2022-06-06/2022-06-12,19.10631161523933,19.303973396798668,16.84375075862806,16.94859504699707,2035394000,2022-06-06,-0.0930775032634511,0.5056072020424742,35.22428808169897
2022-06-13/2022-06-19,15.976055199133983,16.84275324285454,15.305057850955519,15.856231689453125,2813852000,2022-06-13,-0.06445155805038183,0.4735153704356418,33.94061481742567
2022-06-20/2022-06-26,16.45034484868398,17.11434939517261,15.829268379884967,17.100370407104492,1856057000,2022-06-20,0.07846370701551453,0.5375041938823776,36.50016775529511
2022-06-27/2022-07-03,17.286089668284855,17.30406237753292,14.370460116526674,14.501263618469238,2635149000,2022-06-27,-0.15199125672479197,0.5539658186721752,37.15863274688701
2022-07-04/2022-07-10,14.15378316395929,16.01299732041697,14.033962893267983,15.814294815063477,2141338000,2022-07-04,0.09054598489761423,0.6004375256530338,39.01750102612135
2022-07-11/2022-07-17,15.502760895949281,15.758379568003257,14.44334896497708,15.738409996032715,2259892000,2022-07-11,-0.004798495280262549,0.584678883275903,38.387155331036126
2022-07-18/2022-07-24,16.277599846502987,18.11684080550693,15.978049636625952,17.29307746887207,3227141000,2022-07-18,0.09878173673396806,0.623009360931944,39.92037443727776
2022-07-25/2022-07-31,16.99352440778803,18.216696637168628,16.453335120982523,18.135818481445312,2358495000,2022-07-25,0.048732853599377846,0.6319277967816316,40.27711187126526
2022-08-01/2022-08-07,18.154787499892723,19.245154773313814,17.9630754163842,18.96057891845703,2179862000,2022-08-01,0.04547687979208259,0.6256890022651257,40.02756009060503
2022-08-08/2022-08-14,17.475804062122087,18.689985155231977,16.69897089551826,18.680997848510742,3234965000,2022-08-08,-0.014745386791651827,0.6104128708560119,39.41651483424047
2022-08-15/2022-08-21,18.67300938695692,19.135315733971453,17.743400573791206,17.822282791137695,2212740000,2022-08-15,-0.04596730133671656,0.5620498461527647,37.48199384611058
2022-08-22/2022-08-28,17.463821727849037,17.920138013113437,16.2126961703549,16.23566246032715,2842058000,2022-08-22,-0.08902452897894253,0.5909971125959899,38.639884503839596
2022-08-29/2022-09-04,15.996022498598261,16.31354541940779,13.25013995615082,13.626575469970703,3522045000,2022-08-29,-0.160700987516334,0.6505115572443108,41.020462289772425
2022-09-05/2022-09-11,13.710448779444814,14.45663217073669,13.329985636577405,14.369736671447754,2159893000,2022-09-05,0.054537635161143516,0.6541547095451553,41.16618838180621
2022-09-12/2022-09-18,14.3517581199462,14.529544023025807,12.601860071928924,13.18216323852539,2981998000,2022-09-12,-0.0826440637066117,0.6437724908422955,40.750899633691816
2022-09-19/2022-09-25,12.99638795831905,14.01416414721641,12.24229229089388,12.500981330871582,3324653000,2022-09-19,-0.05167451618737562,0.5750088683247223,38.000354732988896
2022-09-26/2022-10-02,12.476011349742599,12.807613887508177,11.93166612856818,12.124433517456055,2742012000,2022-09-26,-0.030121460343727646,0.5289922372774418,36.15968949109768
2022-10-03/2022-10-09,12.332185359057721,13.639613297811657,12.007574030916151,12.061509132385254,2955426000,2022-10-03,-0.005189882478237484,0.5289419824803545,36.15767929921418
2022-10-10/2022-10-16,12.022554573324271,12.109450061368408,10.800025128253889,11.21352767944336,3422306000,2022-10-10,-0.07030475570134564,0.46343917198318224,33.53756687932729
2022-10-17/2022-10-23,11.504179495701797,12.753676857079665,11.503181244233529,12.451041221618652,3025159000,2022-10-17,0.11035898582066217,0.5283251478662416,36.133005914649665
2022-10-24/2022-10-30,12.492990972974244,13.833379617190074,12.049523522041948,13.817398071289062,2660045000,2022-10-24,0.10973836045920526,0.5846934718041783,38.387738872167134
2022-10-31/2022-11-06,13.761468377005327,14.211924687913195,12.940451770290125,14.139012336730957,2704427000,2022-10-31,0.023276036760507823,0.5925287542918332,38.70115017167333
2022-11-07/2022-11-13,14.210924969876425,16.36933325391358,13.742491138897813,16.30740737915039,2816073000,2022-11-07,0.15336255395903997,0.6884534249388778,42.538136997555114
2022-11-14/2022-11-20,16.198538674053413,16.977598364539208,15.101856830467838,15.390510559082031,2926241000,2022-11-14,-0.05622578738301742,0.6723209372692049,41.8928374907682
2022-11-21/2022-11-27,15.128822259004963,16.507169659451346,15.061902277686427,16.25047492980957,1472780000,2022-11-21,0.05587627307269982,0.5719871652444903,37.87948660977962
2022-11-28/2022-12-04,16.00676784560978,17.24869083164511,15.501376850924105,16.860061645507812,2009789000,2022-11-28,0.037511932317745744,0.567870366769204,37.71481467076816
2022-12-05/2022-12-11,16.663247742100303,17.56639249733036,15.652203194730875,16.984941482543945,2058131000,2022-12-05,0.007406843442319566,0.5229651447548697,35.91860579019479
2022-12-12/2022-12-18,17.020911352868033,18.772253906847382,16.39450210101548,16.555349349975586,2567579000,2022-12-12,-0.0252925294449714,0.507657316867538,35.306292674701524
2022-12-19/2022-12-25,16.556351785197375,16.611298778563597,14.867943401496623,15.191637992858887,1996695000,2022-12-19,-0.0823728529243456,0.5451656477870971,36.806625911483884
2022-12-26/2023-01-01,15.059764142824474,15.085739610722163,13.87088541917304,14.600197792053223,1481381000,2022-12-26,-0.038931957244089266,0.5573666312926093,37.29466525170437
2023-01-02/2023-01-08,14.836974338861145,14.99582333867336,14.020745334784726,14.844965934753418,1626813000,2023-01-02,0.016764714162531558,0.5198459713239969,35.79383885295988
2023-01-09/2023-01-15,15.26956527336169,16.906018468034198,15.12669972895464,16.883039474487305,2240313000,2023-01-09,0.13729055012262248,0.5430230173160814,36.72092069264326
2023-01-16/2023-01-22,16.88304243708615,17.856117981324587,16.715196300551828,17.82215690612793,1968625000,2023-01-16,0.055624902912758456,0.5156033582049171,35.62413432819669
2023-01-23/2023-01-29,18.046939851336912,20.608516233257916,17.801173785335894,20.34576416015625,2632581000,2023-01-23,0.14159942970542527,0.5710089657258618,37.84035862903447
2023-01-30/2023-02-05,19.931159638223047,21.92827065743993,18.93210531346682,21.0800724029541,2640747000,2023-01-30,0.036091455549055684,0.5027973644047589,35.11189457619035
2023-02-06/2023-02-12,20.78634860687831,22.998260149633165,20.766367039433767,21.24491310119629,2750611000,2023-02-06,0.007819740610524928,0.4713124559329277,33.85249823731711
2023-02-13/2023-02-19,21.51766161395903,23.027228111755473,20.94220532159932,21.367799758911133,2448882000,2023-02-13,0.005784286202042521,0.4693984873167767,33.77593949267107
2023-02-20/2023-02-26,20.98016385190775,23.86543861130623,20.401715971932948,23.264007568359375,2630910000,2023-02-20,0.0887413692959873,0.48764345688916105,34.50573827556644
2023-02-27/2023-03-05,23.64764464547648,23.8774300553532,22.41081376086851,23.86743927001953,2170791000,2023-02-27,0.025938424404609695,0.48524645791175436,34.40985831647018
2023-03-06/2023-03-12,23.868438998083167,24.435051788763875,22.7083932455894,22.947208404541016,2442279000,2023-03-06,-0.03855591104968015,0.49320860215363843,34.72834408614554
2023-03-13/2023-03-19,22.734374845424707,26.37854811527238,22.27972740992486,25.70507049560547,2853086000,2023-03-13,0.12018290166043477,0.4544396289600771,33.17758515840309
2023-03-20/2023-03-26,25.595151486521146,27.567626309324265,25.110526688397965,26.758251190185547,2797259000,2023-03-20,0.04097171002740985,0.4118496268533636,31.473985074134546
2023-03-27/2023-04-02,26.81620731669709,27.812434858242728,25.82997222376829,27.75547981262207,1909273000,2023-03-27,0.0372680791187987,0.4054394920904251,31.217579683617004
2023-04-03/2023-04-09,27.487688485526352,27.978307311137023,26.374548778869844,27.01605224609375,1679977000,2023-04-03,-0.026640777659770798,0.39131901046446543,30.652760418578616
2023-04-10/2023-04-16,26.802221381808444,27.768468337867095,26.199683291915306,26.737266540527344,1905191000,2023-04-10,-0.010319261416394276,0.40373658738765755,31.149463495506303
2023-04-17/2023-04-23,26.544419300210514,28.08822261514071,26.412521597702874,27.097984313964844,2057759000,2023-04-17,0.013491198619377753,0.3254279427756536,28.017117711026145
2023-04-24/2023-04-30,26.99207454292537,27.73649090617928,26.20468044143942,27.72749900817871,1793523000,2023-04-24,0.02323105242515955,0.3244676693017878,27.97870677207151
2023-05-01/2023-05-07,27.818429302087736,29.03548598905162,27.218892692514583,28.657779693603516,2039790000,2023-05-01,0.03355083288075855,0.32282165902902754,27.9128663611611
2023-05-08/2023-05-14,28.499903631542722,29.197362851694706,28.02426991669217,28.318042755126953,1625569000,2023-05-08,-0.011854963716969036,0.3300853729093025,28.2034149163721
2023-05-15/2023-05-21,28.485909993610434,31.8033391347446,28.1301868465502,31.23978042602539,2398499000,2023-05-15,0.10317583373128647,0.3443886246013874,28.7755449840555
2023-05-22/2023-05-28,30.877055582356494,39.44941078052054,29.78290810719129,38.91582107543945,3707980000,2023-05-22,0.24571365562541758,0.5727572328427152,37.91028931370861
2023-05-29/2023-06-04,40.56354015247496,41.905497835182004,37.792691946795934,39.296531677246094,3044585000,2023-05-29,0.009782926102692935,0.5480530285922253,36.92212114368901
2023-06-05/2023-06-11,38.87885366395156,39.68433913025439,37.33091334669172,38.74397277832031,2142310000,2023-06-05,-0.014061263814936886,0.535826007712602,36.43304030850408
2023-06-12/2023-06-18,39.173681765722975,43.69164616054712,38.59207179032555,42.66333770751953,2966705000,2023-06-12,0.10116063604588188,0.5523163853438653,37.09265541375461
2023-06-19/2023-06-25,42.969137333828364,43.96047200197597,41.986790256637725,42.180660247802734,1778633000,2023-06-19,-0.01131363568002608,0.5634477487116711,37.53790994846685
2023-06-26/2023-07-02,42.432491709500844,42.73528968879071,40.07307674112564,42.27359390258789,2520798000,2023-06-26,0.00220322902105341,0.5508652384007944,37.03460953603178
2023-07-03/2023-07-09,42.488459396828546,43.184997199518904,41.318249487807336,42.47447204589844,1181290000,2023-07-03,0.004751858660832831,0.5451699120944731,36.806796483778925
2023-07-10/2023-07-16,42.628364774631706,48.055717801832095,41.62103823775749,45.4384765625,2383708000,2023-07-10,0.06978319856215331,0.5440162848449043,36.760651393796174
2023-07-17/2023-07-23,46.25792415993447,47.86384680143078,44.070391777518616,44.27925109863281,3008788000,2023-07-17,-0.025511979088310488,0.5629391427028761,37.51756570811504
2023-07-24/2023-07-30,44.70096991726032,47.363181660556975,44.01043572473537,46.71861267089844,1882004000,2023-07-24,0.055090398137762175,0.563145566356341,37.525822654253645
2023-07-31/2023-08-06,46.722612762047206,47.09835978102498,43.357872868108224,44.65000534057617,1705897000,2023-07-31,-0.044278012810316736,0.5820944365125029,38.28377746050012
2023-08-07/2023-08-13,45.08071461988879,45.509427463028686,40.611713480681736,40.82756805419922,2288236000,2023-08-07,-0.08560888755153795,0.6188419454382624,39.7536778175305
2023-08-14/2023-08-20,40.458823690896786,45.23761094961256,40.28394192269049,43.269927978515625,2930412000,2023-08-14,0.05982134231150238,0.3820039974460131,30.280159897840527
2023-08-21/2023-08-27,44.464131107978915,50.23224964652598,44.19231433927529,45.98711013793945,4308297000,2023-08-21,0.06279608694456251,0.39739227832897644,30.895691133159062
2023-08-28/2023-09-03,46.45079089513967,49.893483474805294,44.85786313408847,48.47643280029297,3114195000,2023-08-28,0.05413087830234886,0.3995152284860575,30.9806091394423
2023-09-04/2023-09-10,48.190621199909984,48.81820170710798,45.12541238318815,45.54515838623047,1757722000,2023-09-04,-0.060468030437354825,0.38623470696734863,30.449388278693945
2023-09-11/2023-09-17,46.12081612132712,46.13580667584193,43.78218921317514,43.87413787841797,2098505000,2023-09-11,-0.036689311597996266,0.39535966183642257,30.814386473456906
2023-09-18/2023-09-24,42.722820575587484,44.21594002292978,40.95586285623428,41.585487365722656,2170415000,2023-09-18,-0.0521639996445632,0.4127769969363721,31.511079877454886
2023-09-25/2023-10-01,41.566499482257406,44.11799774453881,41.15274189436024,43.4733772277832,2088801000,2023-09-25,0.0453978053799764,0.42345844238367125,31.938337695346853
2023-10-02/2023-10-08,44.00406311143919,45.762030910222144,43.22052325615126,45.73504638671875,2093888000,2023-10-02,0.05202423421316693,0.41177511995768307,31.471004798307323
2023-10-09/2023-10-15,44.8155843904291,47.58095729211939,44.341864581232265,45.4342155456543,2111834000,2023-10-09,-0.006577687459213166,0.40765077912268366,31.30603116490735
2023-10-16/2023-10-22,45.036454627581854,46.19776888197393,41.053797621487206,41.36261749267578,2793225000,2023-10-16,-0.08961523829738394,0.43186100566395236,32.2744402265581
2023-10-23/2023-10-29,41.20471789682862,43.67125606240389,39.85650966502812,40.476139068603516,2236157000,2023-10-23,-0.021431874426932396,0.42546892204568654,32.018756881827464
2023-10-30/2023-11-05,41.062806789213255,45.28230687928524,39.20688773913261,44.97848892211914,2177372000,2023-10-30,0.1112346670685298,0.44917915262422103,32.96716610496884
2023-11-06/2023-11-12,45.25832729646328,48.443446517904555,44.87255306180776,48.30652618408203,2052358000,2023-11-06,0.07399175342963238,0.457519460864841,33.30077843459364
2023-11-13/2023-11-19,48.29153187815876,49.93057048121235,48.07066140972394,49.26896286010742,1941548000,2023-11-13,0.01992353315487483,0.44307467743440676,32.722987097376276
2023-11-20/2023-11-26,49.28294913133964,50.51822102854622,47.66190132877574,47.747859954833984,2173932000,2023-11-20,-0.030873450890216758,0.43604383002343267,32.44175320093731
2023-11-27/2023-12-03,47.771840126632874,48.7332761674738,46.15979103624818,46.737449645996094,2074722000,2023-11-27,-0.021161373720071763,0.41738540432384763,31.69541617295391
2023-12-04/2023-12-10,46.04985595451796,47.71707199991906,44.9834831764298,47.4821891784668,1899898000,2023-12-04,0.015934535112882564,0.40759023585261,31.3036094341044
2023-12-11/2023-12-17,47.46719926720655,49.379236076134234,45.80703244000096,48.86549377441406,2201087000,2023-12-11,0.029133125912707447,0.3853340456832064,30.41336182732826
2023-12-18/2023-12-24,49.37524392106738,50.40772334929845,48.07389338703891,48.8055305480957,1827857000,2023-12-18,-0.0012271077540969566,0.38003736771959085,30.201494708783635
2023-12-25/2023-12-31,48.94345801373731,49.97194517562977,48.726567424201626,49.4971809387207,1113728000,2023-12-25,0.01417155766687972,0.3686954438623838,29.74781775449535
2024-01-01/2024-01-07,49.21931693922932,49.522166721608514,47.29628263742881,49.072391510009766,1453724000,2024-01-01,-0.008582093376930722,0.36908813846712896,29.76352553868516
2024-01-08/2024-01-14,49.48719047480535,55.3182646237258,49.45420606560053,54.68257522583008,2899159000,2024-01-08,0.11432464453410529,0.35911205524879447,29.36448220995178
2024-01-15/2024-01-21,54.990429652443055,59.470179816121735,54.71257199394214,59.461185455322266,1959125000,2024-01-15,0.08738817090741091,0.3645489344972594,29.581957379890376
2024-01-22/2024-01-28,60.01890220827391,62.81750357026873,58.555638180668645,61.00041198730469,2180966000,2024-01-22,0.02588624024556263,0.3191971401950707,27.76788560780283
2024-01-29/2024-02-04,61.20130919891072,66.56662061369005,60.66958101504,66.12684631347656,2058987000,2024-01-29,0.08403933939395003,0.32684641280741883,28.073856512296757
2024-02-05/2024-02-11,68.19080896214494,72.14883870113421,66.26677937017486,72.09687042236328,2709823000,2024-02-05,0.09028139767297572,0.35113744123773566,29.04549764950943
2024-02-12/2024-02-18,72.56361295434608,74.57360667156944,69.58512632462431,72.57659912109375,2636656000,2024-02-12,0.00665394622429627,0.32655712975503876,28.06228519020155
2024-02-19/2024-02-25,71.91094295214619,82.35271526115802,66.21480102707116,78.77751159667969,3073076000,2024-02-19,0.08543955697400119,0.3128337479371411,27.513349917485645
2024-02-26/2024-03-03,79.66006525277888,82.25874801625466,77.08635205553938,82.23775482177734,2275212000,2024-02-26,0.04392425141343881,0.3057650456854909,27.230601827419637
2024-03-04/2024-03-10,84.08782752325428,97.3557607121787,83.3791168960246,87.48824310302734,3469163000,2024-03-04,0.06384522890524758,0.3043791433550215,27.17516573420086
2024-03-11/2024-03-17,86.38973231212468,91.9182296909345,84.1277600056999,87.7970962524414,3226556000,2024-03-11,0.0035302246160133777,0.3006951754049029,27.027807016196117
2024-03-18/2024-03-24,90.34693832973477,94.73493865721083,84.97139148245876,94.24616241455078,2887301000,2024-03-18,0.07345420791100521,0.29164373336117666,26.665749334447067
2024-03-25/2024-03-31,93.89832441902517,96.72203796887115,89.0825202595378,90.31494903564453,2087063000,2024-03-25,-0.041712185177518735,0.3316534640743202,28.266138562972813
2024-04-01/2024-04-07,90.25797890351257,92.18309875741171,85.84097663074387,87.96802520751953,2090215000,2024-04-01,-0.025985995155671793,0.33774202342158954,28.50968093686358
2024-04-08/2024-04-14,88.65970382216,90.69777431894295,82.98427507127602,88.14594268798828,2075291000,2024-04-08,0.0020225244348617277,0.3294350581042838,28.177402324171354
2024-04-15/2024-04-21,89.05751457655467,90.5718255697764,75.57166564195786,76.16539001464844,2631388000,2024-04-15,-0.13591723348796225,0.48458093460000595,34.38323738400024
2024-04-22/2024-04-28,78.0685134774025,88.29088993799844,76.36529285459991,87.69515991210938,2522760000,2024-04-22,0.15137807205140663,0.5428916013678656,36.71566405471462
2024-04-29/2024-05-05,87.55519599326094,89.24043810826264,81.21807385271738,88.74866485595703,2088782000,2024-04-29,0.012013262133320879,0.523461860022933,35.93847440091733
2024-05-06/2024-05-12,89.34939372661962,92.17811002124398,88.19091589664993,89.83717346191406,1852604000,2024-05-06,0.01226507021512635,0.5229213350289222,35.91685340115689
2024-05-13/2024-05-19,90.43689954348851,95.7754751109485,88.4887873274781,92.43699645996094,1687565000,2024-05-13,0.028939278673421942,0.5025063679045058,35.10025471618023
2024-05-20/2024-05-26,93.70742273768889,106.42662538840617,93.13766755607001,106.4206314086914,2460917000,2024-05-20,0.15127746989039692,0.5754601812131597,38.01840724852639
2024-05-27/2024-06-02,110.19392203047549,115.76638234537347,106.89142114521177,109.58319854736328,2307986000,2024-05-27,0.02971761299297815,0.5688023362123871,37.752093448495486
2024-06-03/2024-06-09,113.56938260132851,125.5299513206976,111.95211383768398,120.83308410644531,2447200000,2024-06-03,0.10266067890160802,0.5907997132173306,38.63198852869323
2024-06-10/2024-06-16,120.31531947295237,132.79055149165183,116.95684528802722,131.83091735839844,1405605200,2024-06-10,0.09101673877880012,0.5979922334997136,38.91968933998855
2024-06-17/2024-06-23,132.94052101290185,140.70760447472028,124.25374396453276,126.52289581298828,1750053700,2024-06-17,-0.04026385958446799,0.5971613334394109,38.88645333757644
2024-06-24/2024-06-30,123.19411994547033,128.0723121328984,117.99605877326907,123.4940185546875,1821317800,2024-06-24,-0.023939360847207602,0.5962429400540188,38.84971760216075
2024-07-01/2024-07-07,123.42404550019782,128.80205294716893,118.78577312531401,125.78317260742188,933185200,2024-07-01,0.01853655812261601,0.5933327528085584,38.73331011234234
2024-07-08/2024-07-14,127.44254788203128,136.09932057175976,126.99271841631584,129.19189453125,1399485700,2024-07-08,0.02709998367163924,0.4545764805931327,33.18305922372531
2024-07-15/2024-07-21,130.51140270339172,131.34109560506872,116.51661668353269,117.8861083984375,1351385200,2024-07-15,-0.08751157473023796,0.466440960133372,33.65763840533488
2024-07-22/2024-07-28,120.3052034521371,124.64359711208203,106.26044237682176,113.01791381835938,1513222900,2024-07-22,-0.04129574422479321,0.4871790750514886,34.487163002059546
2024-07-29/2024-08-04,113.64767861053163,120.11528690507727,101.3322740328123,107.23007202148438,2213649400,2024-07-29,-0.05121172034883892,0.5107556385166365,35.43022554066546
2024-08-05/2024-08-11,92.02573599453234,108.75951041282163,90.65625074239716,104.71102142333984,2056049100,2024-08-05,-0.023492016284758388,0.5166311544034062,35.66524617613625
2024-08-12/2024-08-18,106.28042397102533,124.95347986245288,106.22044874545279,124.53363800048828,1598129600,2024-08-12,0.18930783319367017,0.5683274918407073,37.73309967362829
2024-08-19/2024-08-25,124.23374212691918,130.70134013517236,123.05418563063326,129.32183837890625,1575724000,2024-08-19,0.03844905244315755,0.5696212553007258,37.784850212029035
2024-08-26/2024-09-01,129.5217841101186,131.2111423152786,116.66656437657561,119.32557678222656,1869975300,2024-08-26,-0.07729755254012982,0.5642692440615121,37.570769762460486
2024-09-02/2024-09-08,115.96682960430755,116.16675212470322,100.9124275647732,102.79173278808594,1570114200,2024-09-02,-0.13856077163000424,0.5939225595585036,38.756902382340144
2024-09-09/2024-09-15,104.8409619618805,120.75537880467239,103.65141005409866,119.06585693359375,1588029100,2024-09-09,0.15832133289413775,0.6934852724832441,42.73941089932977
2024-09-16/2024-09-22,116.75652026497235,119.62569217684339,113.18754300284537,115.96674346923828,1466985900,2024-09-16,-0.02602856557009392,0.6938259974925337,42.75303989970135
2024-09-23/2024-09-29,116.51659472951452,127.63339688941237,114.82707671663402,121.36520385742188,1419480300,2024-09-23,0.04655179775411744,0.7000052672870952,43.00021069148381
2024-09-30/2024-10-06,118.27608190267567,125.00415413490973,115.10699751736388,124.88418579101562,1271290200,2024-09-30,0.028994982266315805,0.7003478206868834,43.01391282747534
2024-10-07/2024-10-13,124.95417447518639,135.74108264717918,124.91418502432315,134.76136779785156,1290685100,2024-10-07,0.07909073470170735,0.686141907059226,42.445676282369035
2024-10-14/2024-10-20,136.43089368651033,140.84961880375567,128.70310551155586,137.96043395996094,1357584500,2024-10-14,0.02373874808771692,0.6740614652593654,41.96245861037461
2024-10-21/2024-10-27,138.090405825162,144.37860733596548,137.42060018656866,141.49942016601562,1154273100,2024-10-21,0.025652182328462114,0.6540135457769105,41.16054183107642
2024-10-28/2024-11-03,142.95900585061392,143.0989651063051,132.07213151004177,132.72193908691406,780638000,2024-10-28,-0.062031922595889744,0.6727483677138727,41.909934708554914
