Date,NVDA_Price,Strike,Contracts,Premium,PnL,Capital,VIX,Status,Peak,Drawdown_%
2019-11-04,5.167874336242676,4.863033425685474,1,40,40.0,51719.667347070084,25.061042272345396,OTM,51719.667347070084,0.0
2019-11-11,5.078584671020508,4.98849246782589,1,40,40.0,51759.667347070084,25.012171076675124,OTM,51759.667347070084,0.0
2019-11-18,5.245225429534912,4.892686823615594,1,40,40.0,51799.667347070084,25.558283683113046,OTM,51799.667347070084,0.0
2019-11-25,5.394702434539795,5.0531329298216825,1,40,40.0,51839.667347070084,25.563501861303394,OTM,51839.667347070084,0.0
2019-12-02,5.280956745147705,5.212548047102083,1,40,40.0,51879.667347070084,24.739435928883484,OTM,51879.667347070084,0.0
2019-12-09,5.575158596038818,5.093602650426588,1,40,40.0,51919.667347070084,25.23321837742082,OTM,51919.667347070084,0.0
2019-12-16,5.957968711853027,5.402617878673852,1,40,40.0,51959.667347070084,23.926804758619525,OTM,51959.667347070084,0.0
2019-12-23,5.895742893218994,5.7657756821465265,1,40,40.0,51999.667347070084,24.304672205007808,OTM,51999.667347070084,0.0
2019-12-30,5.87583065032959,5.704211684007327,1,40,40.0,52039.667347070084,24.370498112576136,OTM,52039.667347070084,0.0
2020-01-06,6.081175804138184,5.679849887316988,1,40,40.0,52079.667347070084,24.620681494717452,OTM,52079.667347070084,0.0
2020-01-13,6.204629421234131,5.876837607231848,1,40,40.0,52119.667347070084,24.69222887429494,OTM,52119.667347070084,0.0
2020-01-20,6.234499454498291,6.022722854198576,1,40,40.0,52159.667347070084,23.456568929589565,OTM,52159.667347070084,0.0
2020-01-27,5.884791851043701,6.057359258000677,1,40,26.194607443441953,52185.86195451353,23.19553282285833,ASSIGNED_ABSORBED,52185.86195451353,0.0
2020-02-03,6.262128829956055,5.676364309909528,1,40,40.0,52225.86195451353,25.216112390039562,OTM,52225.86195451353,0.0
2020-02-10,7.2129340171813965,6.029389195915292,1,40,40.0,52265.86195451353,25.7203758613517,OTM,52265.86195451353,0.0
2020-02-17,7.319464683532715,6.826034535257173,1,40,40.0,52305.86195451353,30.472049706323098,OTM,52305.86195451353,0.0
2020-02-24,6.726118564605713,6.925838613506606,1,40,24.02239608792854,52329.88435060146,30.51194291059575,ASSIGNED_ABSORBED,52329.88435060146,0.0
2020-03-02,6.625751495361328,6.316079358777658,1,40,40.0,52369.88435060146,32.584196500410634,OTM,52369.88435060146,0.0
2020-03-09,5.998143196105957,6.22275439987908,1,40,22.031103698150147,52391.91545429961,32.54399261899951,ASSIGNED_ABSORBED,52391.91545429961,0.0
2020-03-16,5.124223232269287,5.6019301007576745,1,40,1.7834505209290086,52393.69890482054,34.0534515043385,ASSIGNED_ABSORBED,52393.69890482054,0.0
2020-03-23,6.294266223907471,4.720529361955281,1,40,40.0,52433.69890482054,37.72405214263965,OTM,52433.69890482054,0.0
2020-03-30,6.074601650238037,5.636901639966552,1,40,40.0,52473.69890482054,45.12470880332916,OTM,52473.69890482054,0.0
2020-04-06,6.548796653747559,5.437371406504336,1,40,40.0,52513.69890482054,45.25800143412852,OTM,52513.69890482054,0.0
2020-04-13,7.280259132385254,5.848176237697288,1,40,40.0,52553.69890482054,45.85907800494108,OTM,52553.69890482054,0.0
2020-04-20,7.21226692199707,6.472651568879338,1,40,40.0,52593.69890482054,46.99743775844523,OTM,52593.69890482054,0.0
2020-04-27,7.04266357421875,6.427016583600635,1,40,40.0,52633.69890482054,46.404942604423994,OTM,52633.69890482054,0.0
2020-05-04,7.782841682434082,6.276707415622023,1,40,40.0,52673.69890482054,46.37101950674146,OTM,52673.69890482054,0.0
2020-05-11,8.458518981933594,6.97221883341855,1,40,40.0,52713.69890482054,45.04293153011038,OTM,52713.69890482054,0.0
2020-05-18,8.991987228393555,7.558242202194597,1,40,40.0,52753.69890482054,45.70035403021845,OTM,52753.69890482054,0.0
2020-05-25,8.84180736541748,8.071216549078096,1,40,40.0,52793.69890482054,44.536393350138695,OTM,52793.69890482054,0.0
2020-06-01,8.8901948928833,7.935787941252145,1,40,40.0,52833.69890482054,44.55684832647546,OTM,52833.69890482054,0.0
2020-06-08,8.902652740478516,8.042940998199132,1,40,40.0,52873.69890482054,42.48931736527622,OTM,52873.69890482054,0.0
2020-06-15,9.230300903320312,8.213657580277612,1,40,40.0,52913.69890482054,37.32330026627416,OTM,52913.69890482054,0.0
2020-06-22,9.124408721923828,8.739864867784071,1,40,40.0,52953.69890482054,30.325977274046256,OTM,52953.69890482054,0.0
2020-06-29,9.580131530761719,8.661230096489694,1,40,40.0,52993.69890482054,29.642169894814515,OTM,52993.69890482054,0.0
2020-07-06,10.444232940673828,9.108293749896017,1,40,40.0,53033.69890482054,29.206362884682996,OTM,53033.69890482054,0.0
2020-07-13,10.167410850524902,9.959084342760923,1,40,40.0,53073.69890482054,28.398614572697117,OTM,53073.69890482054,0.0
2020-07-20,10.160435676574707,9.678773667743751,1,40,40.0,53113.69890482054,28.862380057355537,OTM,53113.69890482054,0.0
2020-07-27,10.579282760620117,9.691427696436541,1,40,40.0,53153.69890482054,28.31464417329028,OTM,53153.69890482054,0.0
2020-08-03,11.162075996398926,10.153307207779912,1,40,40.0,53193.69890482054,26.614221739693456,OTM,53193.69890482054,0.0
2020-08-10,11.525361061096191,10.750746657496517,1,40,40.0,53233.69890482054,25.629341875069144,OTM,53233.69890482054,0.0
2020-08-17,12.641119003295898,11.123009841952495,1,40,40.0,53273.69890482054,25.069605237894848,OTM,53273.69890482054,0.0
2020-08-24,13.103816032409668,12.150682704504323,1,40,40.0,53313.69890482054,26.190738555222904,OTM,53313.69890482054,0.0
2020-08-31,12.584086418151855,12.606211517794529,1,40,38.22999202858611,53351.92889684913,25.95338083446724,ASSIGNED_ABSORBED,53351.92889684913,0.0
2020-09-07,12.12747859954834,12.046911018150135,1,40,40.0,53391.92889684913,27.31277907202118,OTM,53391.92889684913,0.0
2020-09-14,12.152152061462402,11.561513616750764,1,40,40.0,53431.92889684913,28.461104870849276,OTM,53431.92889684913,0.0
2020-09-21,12.83457088470459,11.59447124511201,1,40,40.0,53471.92889684913,28.237140342050512,OTM,53471.92889684913,0.0
2020-09-28,13.022497177124023,12.241217601808293,1,40,40.0,53511.92889684913,28.335019644463834,OTM,53511.92889684913,0.0
2020-10-05,13.720865249633789,12.481478363993984,1,40,40.0,53551.92889684913,26.983391788528376,OTM,53551.92889684913,0.0
2020-10-12,13.7694673538208,13.173183312353029,1,40,40.0,53591.92889684913,26.513532253741452,OTM,53591.92889684913,0.0
2020-10-19,13.5488920211792,13.22313789541586,1,40,40.0,53631.92889684913,26.444561071006966,OTM,53631.92889684913,0.0
2020-10-26,12.495854377746582,12.991470086167059,1,40,0.3507433263618509,53632.27964017549,26.867027152407456,ASSIGNED_ABSORBED,53632.27964017549,0.0
2020-11-02,14.517685890197754,11.88963068563856,1,40,40.0,53672.27964017549,28.993572845657546,OTM,53672.27964017549,0.0
2020-11-09,13.256532669067383,13.569758949877976,1,40,14.941897535152577,53687.22153771064,33.833851149923696,ASSIGNED_ABSORBED,53687.22153771064,0.0
2020-11-16,13.047919273376465,12.362038385440684,1,40,40.0,53727.22153771064,34.46297775285389,OTM,53727.22153771064,0.0
2020-11-23,13.220890998840332,12.17361944621252,1,40,40.0,53767.22153771064,34.3277275306328,OTM,53767.22153771064,0.0
2020-11-30,13.520980834960938,12.351319623994232,1,40,40.0,53807.22153771064,33.97169671822171,OTM,53807.22153771064,0.0
2020-12-07,12.977479934692383,12.648684640342884,1,40,40.0,53847.22153771064,33.608760387887,OTM,53847.22153771064,0.0
2020-12-14,13.235518455505371,12.118690484963807,1,40,40.0,53887.22153771064,34.08789325142442,OTM,53887.22153771064,0.0
2020-12-21,12.958030700683594,12.381085958209601,1,40,40.0,53927.22153771064,33.620805468432316,OTM,53927.22153771064,0.0
2020-12-28,13.01911449432373,12.117566043173257,1,40,40.0,53967.22153771064,33.70863551949408,OTM,53967.22153771064,0.0
2021-01-04,13.240255355834961,12.201688933372882,1,40,40.0,54007.22153771064,33.110416189477036,OTM,54007.22153771064,0.0
2021-01-11,12.824151039123535,12.40577126815719,1,40,40.0,54047.22153771064,33.17955974908005,OTM,54047.22153771064,0.0
2021-01-18,13.674808502197266,12.00976884180492,1,40,40.0,54087.22153771064,33.3172937455233,OTM,54087.22153771064,0.0
2021-01-25,12.9540433883667,12.831873517558599,1,40,40.0,54127.22153771064,32.78011185170935,OTM,54127.22153771064,0.0
2021-02-01,13.553641319274902,12.422650831496808,1,40,40.0,54167.22153771064,26.83237112152908,OTM,54167.22153771064,0.0
2021-02-08,14.920125961303711,13.071191093207823,1,40,40.0,54207.22153771064,25.267345797149126,OTM,54207.22153771064,0.0
2021-02-15,14.885472297668457,14.250504578386032,1,40,40.0,54247.22153771064,27.945489803603955,OTM,54247.22153771064,0.0
2021-02-22,13.676798820495605,14.214582467806936,1,40,-3.0226917849064705,54244.19884592573,28.000206555122382,ASSIGNED_ABSORBED,54247.22153771064,-0.0055720674704150906
2021-03-01,12.427247047424316,12.96522631265661,1,40,-3.03834121858344,54241.16050470715,30.007085777290307,ASSIGNED_ABSORBED,54247.22153771064,-0.011172983300678707
2021-03-08,12.825087547302246,11.711270510824871,1,40,40.0,54281.16050470715,31.61825892661214,OTM,54281.16050470715,0.0
2021-03-15,12.814862251281738,12.079464432745569,1,40,40.0,54321.16050470715,31.769522152826227,OTM,54321.16050470715,0.0
2021-03-22,12.80837631225586,12.074151151401763,1,40,40.0,54361.16050470715,31.672340590507456,OTM,54361.16050470715,0.0
2021-03-29,13.778539657592773,12.06821994842914,1,40,40.0,54401.16050470715,31.668290540993294,OTM,54401.16050470715,0.0
2021-04-05,14.365374565124512,12.928433721107185,1,40,40.0,54441.16050470715,32.79637389590022,OTM,54441.16050470715,0.0
2021-04-12,15.874236106872559,13.483106335034647,1,40,40.0,54481.16050470715,32.7151710336864,OTM,54481.16050470715,0.0
2021-04-19,15.228545188903809,14.835176921355112,1,40,40.0,54521.16050470715,33.88030968622448,OTM,54521.16050470715,0.0
2021-04-26,14.973407745361328,14.247566875128639,1,40,40.0,54561.16050470715,33.58072490344918,OTM,54561.16050470715,0.0
2021-05-03,14.776631355285645,14.011431123162527,1,40,40.0,54601.16050470715,33.531284774288906,OTM,54601.16050470715,0.0
2021-05-10,14.20875072479248,13.92361919279479,1,40,40.0,54641.16050470715,31.65104321279584,OTM,54641.16050470715,0.0
2021-05-17,14.955699920654297,13.372841689769299,1,40,40.0,54681.16050470715,31.969333593224672,OTM,54681.16050470715,0.0
2021-05-24,16.20543670654297,14.13204440927228,1,40,40.0,54721.16050470715,30.88548684641676,OTM,54721.16050470715,0.0
2021-05-31,17.535982131958008,15.412282074726447,1,40,40.0,54761.16050470715,29.11753226363398,OTM,54761.16050470715,0.0
2021-06-07,17.78646469116211,16.62770604433154,1,40,40.0,54801.16050470715,29.939960506674637,OTM,54801.16050470715,0.0
2021-06-14,18.598190307617188,16.87539040548973,1,40,40.0,54841.16050470715,29.774943125738663,OTM,54841.16050470715,0.0
2021-06-21,18.98958969116211,17.658143697908216,1,40,40.0,54881.16050470715,29.57942389693088,OTM,54881.16050470715,0.0
2021-06-28,20.442424774169922,18.063927398591016,1,40,40.0,54921.16050470715,29.060431695085782,OTM,54921.16050470715,0.0
2021-07-05,20.006622314453125,19.40789940475923,1,40,40.0,54961.16050470715,29.597228289245486,OTM,54961.16050470715,0.0
2021-07-12,18.121482849121094,19.070329192761797,1,40,-35.90770749125625,54925.25279721589,28.498941724645036,ASSIGNED_ABSORBED,54961.16050470715,-0.06533287718366367
2021-07-19,19.515439987182617,17.124922135344015,1,40,40.0,54965.25279721589,30.862502125472687,OTM,54965.25279721589,0.0
2021-07-26,19.456575393676758,18.41184158957863,1,40,40.0,55005.25279721589,31.31151790661941,OTM,55005.25279721589,0.0
2021-08-02,20.321683883666992,18.366581392766374,1,40,40.0,55045.25279721589,31.159181893881527,OTM,55045.25279721589,0.0
2021-08-09,20.144073486328125,19.25396631566771,1,40,40.0,55085.25279721589,30.155084435613006,OTM,55085.25279721589,0.0
2021-08-16,20.770708084106445,19.070675005328887,1,40,40.0,55125.25279721589,30.370052198725844,OTM,55125.25279721589,0.0
2021-08-23,22.586746215820312,19.727227930619858,1,40,40.0,55165.25279721589,29.490873139578028,OTM,55165.25279721589,0.0
2021-08-30,22.797313690185547,21.43850637863519,1,40,40.0,55205.25279721589,29.663599864956552,OTM,55205.25279721589,0.0
2021-09-06,22.433046340942383,21.63624782457154,1,40,40.0,55245.25279721589,29.690441407452372,OTM,55245.25279721589,0.0
2021-09-13,21.856203079223633,21.278999288237024,1,40,40.0,55285.25279721589,29.838736601664692,OTM,55285.25279721589,0.0
2021-09-20,22.036836624145508,20.700928693866107,1,40,40.0,55325.25279721589,30.2465678271312,OTM,55325.25279721589,0.0
2021-09-27,20.700515747070312,20.958412406542926,1,40,19.368267242190882,55344.621064458086,29.11568776258155,ASSIGNED_ABSORBED,55344.621064458086,0.0
2021-10-04,20.789337158203125,19.619150400538853,1,40,40.0,55384.621064458086,30.067907493969997,OTM,55384.621064458086,0.0
2021-10-11,21.818275451660156,19.91311136636657,1,40,40.0,55424.621064458086,27.15729774281572,OTM,55424.621064458086,0.0
2021-10-18,22.680545806884766,20.968509758799602,1,40,40.0,55464.621064458086,26.23415563994371,OTM,55464.621064458086,0.0
2021-10-25,25.515869140625,21.782776635097377,1,40,40.0,55504.621064458086,26.417548095963994,OTM,55504.621064458086,0.0
2021-11-01,29.692495346069336,24.22486944485299,1,40,40.0,55544.621064458086,29.594104003467585,OTM,55544.621064458086,0.0
2021-11-08,30.3292179107666,27.784828592053085,1,40,40.0,55584.621064458086,33.531794564080855,OTM,55584.621064458086,0.0
2021-11-15,32.919029235839844,28.377340223642726,1,40,40.0,55624.621064458086,33.56320886365067,OTM,55624.621064458086,0.0
2021-11-22,31.43999671936035,30.805487886839835,1,40,40.0,55664.621064458086,33.5193351894745,OTM,55664.621064458086,0.0
2021-11-29,30.635366439819336,29.305856873204423,1,40,40.0,55704.621064458086,34.57952022199216,OTM,55704.621064458086,0.0
2021-12-06,30.141292572021484,28.53639510162463,1,40,40.0,55744.621064458086,34.76264602666173,OTM,55744.621064458086,0.0
2021-12-13,27.748798370361328,28.095305129733358,1,40,12.279459250237608,55756.900523708326,34.579552176134214,ASSIGNED_ABSORBED,55756.900523708326,0.0
2021-12-20,29.58434295654297,25.67587420281352,1,40,40.0,55796.900523708326,36.54769882713245,OTM,55796.900523708326,0.0
2021-12-27,29.355772018432617,27.488519948804996,1,40,40.0,55836.900523708326,35.43404466963209,OTM,55836.900523708326,0.0
2022-01-03,27.195837020874023,27.260972773137283,1,40,34.78913981893925,55871.689663527264,35.58308965193786,ASSIGNED_ABSORBED,55871.689663527264,0.0
2022-01-10,26.891407012939453,25.098101673166273,1,40,40.0,55911.689663527264,37.24897098098731,OTM,55911.689663527264,0.0
2022-01-17,23.330108642578125,24.809325291523773,1,40,-78.33733191565189,55833.35233161161,37.332940489602095,ASSIGNED_ABSORBED,55911.689663527264,-0.14010904050133582
2022-01-24,22.7971134185791,21.455152711797574,1,40,40.0,55873.35233161161,38.181202801008595,OTM,55911.689663527264,-0.06856765042581267
2022-01-31,24.273332595825195,21.419179397582365,1,40,40.0,55913.35233161161,32.43452927811829,OTM,55913.35233161161,0.0
