Date,Close,High,Low,Open,Volume
2019-06-06,3.5725393295288086,3.597138112772202,3.5121604763893934,3.514645259414856,408140000
2019-06-07,3.615276336669922,3.649565439446264,3.559369907514877,3.5785024510507033,348856000
2019-06-10,3.6880788803100586,3.756657323153524,3.6714311195372797,3.6714311195372797,402780000
2019-06-11,3.7457239627838135,3.7857281092978683,3.7062169623557697,3.747960172323226,383872000
2019-06-12,3.632669687271118,3.7084539124348197,3.6175128896307696,3.702241954738312,358892000
2019-06-13,3.683854818344116,3.7022416428682114,3.637141800856831,3.6547833800896883,308080000
2019-06-14,3.5939080715179443,3.6150282546272616,3.5491831590808935,3.5906780429530203,394428000
2019-06-17,3.6035988330841064,3.6406212988758755,3.569309486766744,3.592168971990992,276040000
2019-06-18,3.798649311065674,3.8540585972699657,3.654038306151122,3.6649710195419645,581920000
2019-06-19,3.804612398147583,3.845361793298085,3.778522652759161,3.833932171595601,331644000
2019-06-20,3.828962802886963,3.909219442880647,3.8145514884859004,3.8953050376710774,350168000
2019-06-21,3.770820140838623,3.8632521218298037,3.764359847461872,3.8140545577211493,434428000
2019-06-24,3.793182611465454,3.8227509585385198,3.744978867025264,3.792188793114708,282948000
2019-06-25,3.7638628482818604,3.8731909238839837,3.7611297293284847,3.79815218806245,311868000
2019-06-26,3.95717453956604,4.018299108180837,3.878408865626334,3.8913294522039803,584072000
2019-06-27,4.055817604064941,4.0749499078619005,4.00686838440507,4.0428970195116465,445440000
2019-06-28,4.080666542053223,4.108992504658828,4.033953750636533,4.099798853291294,397668000
2019-07-01,4.128869533538818,4.322181195149947,4.091349926515386,4.287891853403796,709756000
2019-07-02,4.030970573425293,4.13334143977684,4.017801651754651,4.112221023961813,400228000
2019-07-03,4.043891429901123,4.060042281438798,3.9840097272590325,4.054327233500396,246636000
2019-07-05,3.981276750564575,3.9899732538747124,3.9179159705348487,3.9855008341614826,396552000
2019-07-08,3.9062373638153076,3.940526701212956,3.8761723465317397,3.921642732035232,329788000
2019-07-09,3.9087228775024414,3.9368002634679993,3.851325714002341,3.863997728866844,342860000
2019-07-10,3.977052927017212,4.034449852617159,3.9382911637615434,3.952205569967591,452076000
2019-07-11,4.131603240966797,4.172352645146107,4.012833156399185,4.050103958684212,682560000
2019-07-12,4.164648532867432,4.235711985133004,4.159430631812766,4.159430631812766,506392000
2019-07-15,4.1562018394470215,4.20192081085043,4.127876351644319,4.185770429821443,289840000
2019-07-16,4.1514811515808105,4.178564485108523,4.095823045768991,4.141293681765918,341444000
2019-07-17,4.2168288230896,4.223786025825203,4.123899930636736,4.153219706143605,348204000
2019-07-18,4.228507041931152,4.291370680463468,4.170612969636914,4.227264887333593,442192000
2019-07-19,4.185272693634033,4.2732320221070195,4.179309309167738,4.266771965390809,344896000
2019-07-22,4.256831645965576,4.269752229718017,4.199185928152861,4.206640275137497,315940000
2019-07-23,4.364669322967529,4.366656959528526,4.280436944204497,4.296091122374806,428176000
2019-07-24,4.439213275909424,4.444928326476604,4.331873261558159,4.407905850710986,366236000
2019-07-25,4.308017253875732,4.410388115703834,4.2846608664277595,4.397715866774765,392700000
2019-07-26,4.350009918212891,4.39672270003066,4.335101694508555,4.335101694508555,274160000
2019-07-29,4.34379768371582,4.35994853393957,4.255590032512887,4.342803865443007,248160000
2019-07-30,4.3594512939453125,4.371626396891745,4.282921601501057,4.297333150956023,197772000
2019-07-31,4.192229270935059,4.328889473168909,4.149988913724426,4.327895180969648,359416000
2019-08-01,4.097809314727783,4.293108558716683,4.045629834365673,4.20266447363312,421212000
2019-08-02,4.005129814147949,4.0744539784447715,3.957671787073034,4.005129814147949,428348000
2019-08-05,3.7467195987701416,3.822752176960478,3.6997582307814016,3.8215097851450923,589156000
2019-08-06,3.78548002243042,3.8669790532978916,3.737773422922886,3.8215086636169704,361272000
2019-08-07,3.8237454891204834,3.8356722593987147,3.7072118536406844,3.724604862828124,372560000
2019-08-08,3.9323272705078125,3.9335696618957994,3.823993253271804,3.8813904084099957,309300000
2019-08-09,3.8309502601623535,3.8948077050852867,3.7805103097989163,3.891329104161044,341816000
2019-08-12,3.763118028640747,3.8309509966663513,3.7412523636547284,3.77877173580928,279200000
2019-08-13,3.8774147033691406,3.923382237377056,3.7226164787402802,3.761626573507389,351956000
2019-08-14,3.7288284301757812,3.800388568001883,3.685097340154028,3.7892072816564335,419880000
2019-08-15,3.6965267658233643,3.7675899906671715,3.6622376632948845,3.7477122019917184,477200000
2019-08-16,3.9646294116973877,4.013826744670855,3.898038596326437,3.9594115091553235,1007960000
2019-08-19,4.243415355682373,4.259317873192827,4.061782113365243,4.077932967015631,815112000
2019-08-20,4.171111106872559,4.238447181448406,4.149990682304544,4.23795003513691,463188000
2019-08-21,4.254597187042236,4.309758148292772,4.215587081507359,4.237204176544138,427244000
2019-08-22,4.26080846786499,4.306775767729217,4.221549560663926,4.2642870692177,303488000
2019-08-23,4.036188125610352,4.23869339420115,4.016310339817155,4.184277937820133,568056000
2019-08-26,4.110980033874512,4.139057659574999,4.072715412403377,4.114955782072695,318208000
2019-08-27,4.020286560058594,4.151976728727694,3.9909667870160326,4.149243609871837,290968000
2019-08-28,4.0098419189453125,4.062570244971661,3.954626349548749,3.9939241306477293,255612000
2019-08-29,4.153600215911865,4.185933420556191,4.097887025973425,4.101369070695014,357976000
2019-08-30,4.166284561157227,4.249605527425925,4.148128117230253,4.199861624484044,290616000
2019-09-03,4.083212375640869,4.126489350058698,4.060330504419183,4.09340992723894,296140000
2019-09-04,4.19737434387207,4.204836071563659,4.143899814731549,4.143899814731549,227728000
2019-09-05,4.470467567443848,4.476685436479708,4.297856828456138,4.299597850761899,695676000
2019-09-06,4.443357944488525,4.504045156754772,4.405304027230507,4.447088571861083,376976000
2019-09-09,4.489370346069336,4.575924783254731,4.472954922974478,4.474447363544845,417524000
2019-09-10,4.556026935577393,4.582639435304797,4.4468392145399465,4.456539128653216,352812000
2019-09-11,4.584629535675049,4.632880998918888,4.541601139624015,4.570701356494233,361512000
2019-09-12,4.583137512207031,4.685858317404362,4.575178619721449,4.631140397873783,327840000
2019-09-13,4.525185585021973,4.5535395808335615,4.481410970029011,4.516480473289425,324592000
2019-09-16,4.482157230377197,4.516729095679811,4.439626473475402,4.450072607648018,231832000
2019-09-17,4.503546714782715,4.507774979321848,4.442361881512801,4.4888723170502995,223048000
2019-09-18,4.476436614990234,4.5122523394959275,4.389882659024344,4.49658313792207,258152000
2019-09-19,4.400826454162598,4.500811425926974,4.39013126338795,4.4824059252982416,245476000
2019-09-20,4.295120716094971,4.423459682822821,4.284923638142132,4.39983158970363,350244000
2019-09-23,4.348594665527344,4.394110297701408,4.291638098430751,4.2953691990305645,249712000
2019-09-24,4.291141986846924,4.4095319963974315,4.255575315027087,4.379934612608072,317268000
2019-09-25,4.432910442352295,4.452559324286397,4.245873902702652,4.290643314950293,308432000
2019-09-26,4.4107747077941895,4.43191603184233,4.359787422539616,4.423210920291036,234564000
2019-09-27,4.2719902992248535,4.4197290954028166,4.211302622887676,4.368990389557742,362056000
2019-09-30,4.329444885253906,4.33964243968527,4.266519010321445,4.297857893987722,186184000
2019-10-01,4.32770299911499,4.501806186906424,4.32297757022471,4.352574950855627,366008000
2019-10-02,4.303825855255127,4.317754032858804,4.231448668584901,4.305815459371947,293372000
2019-10-03,4.509517192840576,4.515735063137355,4.277960230431071,4.308303835969552,450588000
2019-10-04,4.5259318351745605,4.5552806333222104,4.446590552521761,4.511754599978452,265524000
2019-10-07,4.584629535675049,4.684365450620401,4.582142293050899,4.590847405038909,480984000
2019-10-08,4.408039093017578,4.492852026390042,4.389882648862326,4.492852026390042,444436000
2019-10-09,4.494593143463135,4.544088466129214,4.456042068059754,4.484893229125015,292412000
2019-10-10,4.552296161651611,4.603283452888025,4.48713210833787,4.492355175881418,309124000
2019-10-11,4.625916481018066,4.709236966443867,4.6174599517575485,4.636362614436478,446404000
2019-10-14,4.639348030090332,4.66024030147284,4.586122074945585,4.61721190004377,200040000
2019-10-15,4.884087085723877,4.956713348062926,4.71570457683445,4.729633232543965,664124000
2019-10-16,4.830362796783447,4.954971126937373,4.81892186123977,4.850011679699381,428944000
2019-10-17,4.832354545593262,4.919903326264052,4.777884724588433,4.874885314296849,263436000
2019-10-18,4.737839698791504,4.865432438889939,4.663472904014173,4.832850179165665,307440000
2019-10-21,4.875133037567139,4.8885640539462045,4.780371125805909,4.799273791765229,261868000
2019-10-22,4.865183353424072,5.03729643516789,4.857473044864474,4.93208841384897,328720000
2019-10-23,4.852249622344971,4.8664263801177805,4.751269872770678,4.783105906680982,279916000
2019-10-24,4.896274089813232,4.929850680091859,4.859463562210446,4.89353779078349,232020000
2019-10-25,5.087289810180664,5.108182079230801,4.96914839311802,4.976858703037908,423092000
2019-10-28,5.143250942230225,5.1957301902552,5.1017145168675295,5.131063312412015,330792000
2019-10-29,5.046997547149658,5.135790170441866,5.027597717384836,5.129323244258218,211236000
2019-10-30,5.048986911773682,5.079579569924972,4.980837980085249,5.073858864295298,205960000
2019-10-31,4.999741077423096,5.048987348429831,4.919902620012374,5.028095077286321,209732000
2019-11-01,5.038788318634033,5.07112151511665,4.93930053845667,4.964421065377515,283640000
2019-11-04,5.235526084899902,5.247962298929222,5.096741446841325,5.119871903589049,376716000
2019-11-05,5.213390350341797,5.261392760018002,5.1653874662725405,5.235277422547031,300868000
2019-11-06,5.1641435623168945,5.2148817916128465,5.076594333521637,5.189264095031039,269012000
2019-11-07,5.181801795959473,5.265371332631213,5.137032384371292,5.250696935472552,280340000
2019-11-08,5.167874336242676,5.1994617952811035,5.12733318340097,5.164889929772589,189100000
2019-11-11,5.1778244972229,5.200954957265661,5.080823911548276,5.167129304194802,243436000
2019-11-12,5.213390350341797,5.26935212663177,5.181056668755122,5.21612617506832,283504000
2019-11-13,5.187522888183594,5.209658539332354,5.121114985951338,5.182050765082911,300188000
2019-11-14,5.21786642074585,5.220105081221384,5.136535539362813,5.196476515642784,518080000
2019-11-15,5.078584671020508,5.267361786095575,4.9902892175304405,5.2156282776414935,1053628000
2019-11-18,5.27979850769043,5.3064110103194055,5.068139024545438,5.071123431369904,574588000
2019-11-19,5.173098087310791,5.272336850055347,5.1148981211086575,5.248708753932578,414564000
2019-11-20,5.252439498901367,5.3362576420754735,5.137531530156,5.150216326999719,472588000
2019-11-21,5.227567195892334,5.303675023106709,5.2059287052998755,5.247962302277596,288388000
2019-11-22,5.245225429534912,5.296709874744304,5.221596864781539,5.25019943976297,224100000
2019-11-25,5.501904010772705,5.5068784964354265,5.360383072101821,5.373316450189058,506476000
2019-11-26,5.397192478179932,5.488969489902096,5.390725553286172,5.484243587188508,385244000
2019-11-27,5.432040214538574,5.477091441603249,5.405656838074949,5.442743299117198,215784000
2019-11-29,5.394702434539795,5.429548566108238,5.370807673039756,5.401174130255613,141556000
2019-12-02,5.20827579498291,5.401175285328456,5.193093037870997,5.387734360424529,372036000
2019-12-03,5.168701171875,5.172683316813623,4.9872515189885895,5.024586738875106,465232000
2019-12-04,5.212507724761963,5.274733250801571,5.183884039752914,5.252332023447865,273424000
2019-12-05,5.195583343505859,5.2500928773173,5.164968107208451,5.2344121110522055,184884000
2019-12-06,5.280956745147705,5.313812296493604,5.254822133018993,5.264778447016511,232236000
2019-12-09,5.280956745147705,5.335715522647689,5.2493464451662675,5.258057982542505,211880000
2019-12-10,5.32600736618042,5.377779049060028,5.2583056790915785,5.311072898219936,256388000
2019-12-11,5.409638404846191,5.41511456662944,5.333972423615191,5.336461501745193,233796000
2019-12-12,5.577149868011475,5.595319711924043,5.371805897682244,5.380766199566231,404348000
2019-12-13,5.575158596038818,5.699360889940444,5.5211465970346065,5.580136752348934,454704000
2019-12-16,5.604030609130859,5.676461211117203,5.594572302779764,5.622698456459965,320976000
2019-12-17,5.682186603546143,5.704836597673055,5.6132406101052865,5.622698917231475,321196000
2019-12-18,5.712552070617676,5.773035287670211,5.70856945097392,5.717032221002479,343548000
2019-12-19,5.860649585723877,5.8740905137739166,5.742172210579205,5.7471503672453785,445360000
2019-12-20,5.957968711853027,5.983356543611427,5.907939344342441,5.927104719514694,603044000
2019-12-23,5.944279193878174,6.01870085920795,5.93357658723119,5.986592564523979,355060000
2019-12-24,5.939301013946533,5.956475317373441,5.894498565831648,5.928847172685462,138864000
2019-12-26,5.953489780426025,5.981615460858542,5.923870083446328,5.942786697154283,182852000
2019-12-27,5.895742893218994,5.982111934461878,5.869359051990193,5.968671011153379,254644000
2019-12-30,5.78249454498291,5.8790686958543,5.751133012388113,5.873841773755167,258056000
2019-12-31,5.856666088104248,5.866124393689156,5.727983663924737,5.747149040447486,231004000
2020-01-02,5.971409797668457,5.971409797668457,5.892010445596926,5.942537349164542,237536000
2020-01-03,5.87583065032959,5.919637558269956,5.826796822243751,5.851687121635845,205384000
2020-01-06,5.900473594665527,5.905700516480827,5.756359621904757,5.782494230981256,262636000
2020-01-07,5.971907138824463,6.017705121705725,5.883795786713457,5.928846998848965,314856000
2020-01-08,5.9831085205078125,6.024426358974859,5.927603460274644,5.967676522424236,277108000
2020-01-09,6.0488176345825195,6.121248222332132,5.995054890492719,6.06947655032181,255112000
2020-01-10,6.081175804138184,6.186461474165216,6.066988582177594,6.156095483057426,316296000
2020-01-13,6.271834373474121,6.296973440866973,6.141658411841688,6.1643088762984775,319840000
2020-01-14,6.154850959777832,6.254411699514828,6.141658799771101,6.229023390430331,359088000
2020-01-15,6.112287521362305,6.189945030303659,6.08640168504852,6.167543807542,263104000
2020-01-16,6.195919990539551,6.201893682815855,6.1424060001740175,6.16580276377992,284192000
2020-01-17,6.204629421234131,6.222550491983175,6.157089139273323,6.215083260485342,253792000
2020-01-21,6.171278476715088,6.2048803152981495,6.137178632668914,6.168042628062491,217916000
2020-01-22,6.2252888679504395,6.311906671879581,6.197660726206528,6.216577334494518,239240000
2020-01-23,6.293737888336182,6.302200657894387,6.1765053150200355,6.265363445895095,244516000
2020-01-24,6.234499454498291,6.459009239561232,6.180238697894959,6.4092286330962756,373512000
2020-01-27,5.978628158569336,6.029653066688247,5.780252977773536,5.9298430881536515,470536000
2020-01-28,6.17202615737915,6.204383224445831,5.991322783318394,6.0445880122860345,310976000
2020-01-29,6.111541748046875,6.19367941361647,6.071716979375738,6.157588498886928,258848000
2020-01-30,6.11826229095459,6.131703216878175,5.958716335413208,6.013723391219513,290504000
2020-01-31,5.884791851043701,6.084411332665252,5.842976483471893,6.072463949146722,370420000
2020-02-03,5.981863975524902,6.0012781176509895,5.860399542958125,5.866622000062996,255564000
2020-02-04,6.151116371154785,6.170282220731472,6.073708101084006,6.123737467710801,271544000
2020-02-05,6.24146842956543,6.2822882593568,6.158085988326266,6.2720831832232005,208220000
2020-02-06,6.328335285186768,6.328335285186768,6.194675177734428,6.275817310153531,218284000
2020-02-07,6.262128829956055,6.310415904271197,6.236740516283871,6.288263439845238,189752000
2020-02-10,6.545379638671875,6.546125934895865,6.279800727450637,6.284778884069444,529608000
2020-02-11,6.6678385734558105,6.782582557318181,6.591674587891208,6.653651350553817,638556000
2020-02-12,6.783578395843506,6.790050094117391,6.681777328673445,6.7206060940873815,374644000
2020-02-13,6.739769458770752,6.806973125901471,6.698202862186332,6.725582239478769,528016000
2020-02-14,7.2129340171813965,7.341865218316745,7.118600192938907,7.1499617209802695,1041924000
2020-02-18,7.381689071655273,7.400108152666693,7.090224846302637,7.109638988755365,620164000
2020-02-19,7.832948207855225,7.850620517415515,7.5041487761694174,7.5041487761694174,694332000
2020-02-20,7.683608055114746,7.873271239306523,7.376213808927724,7.784911107523746,810052000
2020-02-21,7.319464683532715,7.596492964996843,7.234589157698324,7.571353892162281,768180000
2020-02-24,6.80199670791626,7.015803911128321,6.670576422942381,6.7250859513807235,856916000
2020-02-25,6.522479057312012,6.939141090526179,6.420678006754452,6.877164335215975,1055496000
2020-02-26,6.661864757537842,6.856008572359998,6.521235408568546,6.52272847560107,747732000
2020-02-27,6.291027069091797,6.64966057095951,6.198629094216085,6.3483086737227055,906416000
2020-02-28,6.726118564605713,6.7856418176156055,6.021802743910398,6.038489015874633,1133252000
2020-03-02,6.884515285491943,6.913405476748655,6.5002298541708035,6.8962209004899355,890744000
2020-03-03,6.622014999389648,7.000074203560611,6.536590432350012,6.940302040551839,652792000
2020-03-04,7.08574914932251,7.095213112715437,6.654641699163994,6.729357274638746,597408000
2020-03-05,6.806313514709473,7.053122811781065,6.761733181949869,6.8862586566635935,540328000
2020-03-06,6.625751495361328,6.684278620609011,6.4255143187867105,6.626747626957039,515412000
2020-03-09,6.112706661224365,6.460381763975549,5.931895713663488,5.974732222369242,614160000
2020-03-10,6.502222537994385,6.502222537994385,6.126404913419726,6.389153282196328,580648000
2020-03-11,6.138359546661377,6.390648319319223,6.041229813270374,6.362256426859391,499964000
2020-03-12,5.387222766876221,5.880592588884328,5.374521016591057,5.615104204179391,816540000
2020-03-13,5.998143196105957,6.002626025956078,5.46940821237534,5.74062440609125,634836000
2020-03-16,4.891360759735107,5.631042423624033,4.83158858563761,5.290091309567239,726972000
2020-03-17,5.411129474639893,5.5005390489313495,4.756872943400272,5.00368222564997,833632000
2020-03-18,5.0512518882751465,5.228576159943391,4.499853317187117,4.983510181129494,874268000
2020-03-19,5.30403995513916,5.397683004707698,4.816397997502249,5.029834340530463,765512000
2020-03-20,5.124223232269287,5.736141093471832,5.108782005730773,5.4542154396464255,804636000
2020-03-23,5.297064781188965,5.391455500296012,4.9441596073334635,5.123227218008279,643876000
2020-03-24,6.205852031707764,6.2925221398950475,5.679607578330529,5.703267250018492,1101644000
2020-03-25,6.117189884185791,6.520652182357888,6.068375632723533,6.320913296588007,793432000
2020-03-26,6.406587600708008,6.530614786550064,6.226274460518204,6.324400321803206,696108000
2020-03-27,6.294266223907471,6.553030107728957,6.1934003959379025,6.226275120976223,638828000
2020-03-30,6.614544868469238,6.623759917980906,6.315683507570858,6.359765541677423,602252000
2020-03-31,6.5649847984313965,6.858865067257388,6.419289710060804,6.654642839324656,949960000
2020-04-01,6.053680419921875,6.513428578243627,6.009100568155644,6.366986802988741,656912000
2020-04-02,6.362504959106445,6.375704534296287,6.034753906574363,6.082820463407939,675764000
2020-04-03,6.074601650238037,6.3664890966542975,5.937125520263196,6.324897635369404,663212000
