Date,Stock_Price,Strike,Contracts,Premium,PnL,Capital,VIX,Status,Peak,Drawdown_%
2021-11-17,146.07000732421875,172.00999450683594,2,2226.581720878862,-2961.4157156445754,47038.58428435543,53.29031894942328,LOSS,47038.58428435543,0.0
2021-11-24,114.8499984741211,119.8499984741211,3,2327.0957302358865,827.0957302358865,47865.680014591315,53.29031894942328,LOSS,47865.680014591315,0.0
2021-12-02,110.7699966430664,115.69000244140625,4,2995.0962496452953,1027.0939303093578,48892.77394490067,53.29031894942328,LOSS,48892.77394490067,0.0
2021-12-09,115.4000015258789,122.12000274658203,4,3161.5624039614727,473.5619156802227,49366.33586058089,53.29031894942328,LOSS,49366.33586058089,0.0
2021-12-16,108.87000274658203,115.0,4,4083.220422137261,1631.2215207700733,50997.55738135096,67.51447345509942,LOSS,50997.55738135096,0.0
2021-12-23,96.83999633789062,96.33999633789062,5,3558.0684959834116,3558.0684959834116,54555.62587733437,58.6990199213703,WIN,54555.62587733437,0.0
2021-12-31,103.69000244140625,103.41999816894531,5,4107.672693667674,4107.672693667674,58663.298571002044,61.995397038973856,WIN,58663.298571002044,0.0
2022-01-07,86.27999877929688,87.33000183105469,6,3787.6314317875394,3157.629600732852,61820.92817173489,57.76485604336459,LOSS,61820.92817173489,0.0
2022-01-14,79.94999694824219,80.30999755859375,7,4230.91288188571,3978.912454639616,65799.84062637451,59.52464365850008,LOSS,65799.84062637451,0.0
2022-01-24,63.900001525878906,64.51000213623047,10,4287.068918667272,3677.068308315709,69476.90893469022,54.3158284275391,LOSS,69476.90893469022,0.0
2022-01-31,65.73999786376953,57.119998931884766,12,4287.1969053187095,4287.1969053187095,73764.10584000892,52.00309204599389,WIN,73764.10584000892,0.0
2022-02-07,58.36000061035156,60.869998931884766,12,6123.526489338205,3111.528503498361,76875.63434350729,64.59650607927568,LOSS,76875.63434350729,0.0
2022-02-14,62.650001525878906,58.849998474121094,13,6693.869038126448,6693.869038126448,83569.50338163374,66.76323680017512,WIN,83569.50338163374,0.0
2022-02-22,62.38999938964844,66.37000274658203,12,6888.581395471159,2112.577367150847,85682.08074878459,66.1694483470067,LOSS,85682.08074878459,0.0
2022-03-01,61.90999984741211,67.55999755859375,12,7199.195695574874,419.198442156905,86101.2791909415,67.53480566443893,LOSS,86101.2791909415,0.0
2022-03-08,42.209999084472656,42.43000030517578,20,7747.694965369229,7307.692523962979,93408.97171490447,69.01364744351926,LOSS,93408.97171490447,0.0
2022-03-15,37.0,35.83000183105469,26,8228.061178141872,8228.061178141872,101637.03289304634,67.25301520264561,WIN,101637.03289304634,0.0
2022-03-22,46.93000030517578,43.560001373291016,23,9866.280660797656,9866.280660797656,111503.313553844,73.26017258708009,WIN,111503.313553844,0.0
2022-03-29,53.880001068115234,45.97999954223633,24,10235.276514575264,10235.276514575264,121738.59006841926,69.87232951388145,WIN,121738.59006841926,0.0
2022-04-05,42.189998626708984,46.529998779296875,26,11155.680651766072,-128.31974496244402,121610.27032345682,69.5536366133243,LOSS,121738.59006841926,-0.10540597265856638
2022-04-12,38.150001525878906,39.5,30,10769.859176951119,6719.863754587837,128330.13407804465,68.76822459374716,LOSS,128330.13407804465,0.0
2022-04-20,36.22999954223633,39.150001525878906,32,10494.001690590143,1149.995342933893,129480.12942097854,64.55567435009809,LOSS,129480.12942097854,0.0
2022-04-27,31.219999313354492,30.68000030517578,42,10799.24040266793,10799.24040266793,140279.36982364647,64.5818333516072,WIN,140279.36982364647,0.0
2022-05-04,33.91999816894531,31.989999771118164,43,8933.692526281835,8933.692526281835,149213.0623499283,53.42220906337909,WIN,149213.0623499283,0.0
2022-05-11,20.600000381469727,22.790000915527344,65,13370.987796504576,-864.0156748699355,148349.04667505837,68.39982273276914,LOSS,149213.0623499283,-0.5790482825449179
2022-05-18,27.290000915527344,27.489999771118164,53,17383.19513825083,16323.201203619483,164672.24787867785,80.0,LOSS,164672.24787867785,0.0
2022-05-25,27.25,26.530000686645508,62,19345.869029446083,19345.869029446083,184018.11690812395,80.0,WIN,184018.11690812395,0.0
2022-06-02,31.940000534057617,30.25,60,21628.41864522956,21628.41864522956,205646.53555335352,80.0,WIN,205646.53555335352,0.0
2022-06-09,28.8700008392334,29.799999237060547,69,19326.940614944087,12909.951669936763,218556.48722329029,70.60729771839446,LOSS,218556.48722329029,0.0
2022-06-16,26.420000076293945,29.079999923706055,75,13358.631654173989,-6591.367201416831,211965.12002187344,51.236006816358284,LOSS,218556.48722329029,-3.0158643585274634
2022-06-24,29.5,29.469999313354492,71,14232.301083130333,14232.301083130333,226197.42110500377,55.241176592440716,WIN,226197.42110500377,0.0
2022-07-01,25.700000762939453,25.739999771118164,87,14234.661837084335,13886.67046592955,240084.09157093332,52.605674723568825,LOSS,240084.09157093332,0.0
2022-07-11,29.93000030517578,31.989999771118164,75,16874.870589421906,1424.8745948540345,241508.96616578737,56.610120433796524,LOSS,241508.96616578737,0.0
2022-07-18,31.799999237060547,31.600000381469727,76,16277.54925612507,16277.54925612507,257786.51542191242,55.097967567480644,WIN,257786.51542191242,0.0
2022-07-25,32.16999816894531,32.47999954223633,79,14193.243706101945,11744.232857102921,269530.74827901536,47.72446659665979,LOSS,269530.74827901536,0.0
2022-08-01,34.810001373291016,34.29999923706055,78,13589.77490786807,13589.77490786807,283120.5231868834,45.05090617388819,WIN,283120.5231868834,0.0
2022-08-08,38.09000015258789,35.66999816894531,79,11070.334095827184,11070.334095827184,294190.8572827106,38.241522358058916,WIN,294190.8572827106,0.0
2022-08-15,37.279998779296875,38.900001525878906,75,11842.668978825483,-307.3516205397518,293883.5056621709,39.01445476446759,LOSS,294190.8572827106,-0.10447354597575885
2022-08-22,33.060001373291016,34.45000076293945,85,12978.661857433266,1163.6670454215473,295047.1727075924,41.22139411798634,LOSS,295047.1727075924,0.0
2022-08-29,32.310001373291016,32.11000061035156,91,12728.489308220782,12728.489308220782,307775.6620158132,40.77087581301871,WIN,307775.6620158132,0.0
2022-09-06,33.220001220703125,32.06999969482422,95,12763.008033220232,12763.008033220232,320538.6700490335,39.78360642521822,WIN,320538.6700490335,0.0
2022-09-13,38.7599983215332,38.7400016784668,82,15617.40642421839,15617.40642421839,336156.07647325186,44.085025374816496,WIN,336156.07647325186,0.0
2022-09-20,35.75,37.939998626708984,88,14903.153389624515,-4368.834525414548,331787.2419478373,41.40779929558703,LOSS,336156.07647325186,-1.2996446684081282
2022-09-27,33.790000915527344,33.849998474121094,98,16023.473150048827,15435.497075830077,347222.73902366735,43.57629693763975,LOSS,347222.73902366735,0.0
2022-10-04,36.29999923706055,31.889999389648438,108,19084.63848362788,19084.63848362788,366307.3775072952,47.782320610692956,WIN,366307.3775072952,0.0
2022-10-11,32.33000183105469,31.479999542236328,116,24309.513331647886,24309.513331647886,390616.89083894313,54.38379662228217,WIN,390616.89083894313,0.0
2022-10-18,31.639999389648438,30.700000762939453,127,30232.801364402192,30232.801364402192,420849.6922033453,60.874390339194335,WIN,420849.6922033453,0.0
2022-10-25,34.4900016784668,31.34000015258789,134,32190.81117696962,32190.81117696962,453040.5033803149,60.34841894827508,WIN,453040.5033803149,0.0
2022-11-01,33.47999954223633,34.970001220703125,129,34760.03728005076,15539.015627829081,468579.519008144,60.58572832835247,LOSS,468579.519008144,0.0
2022-11-08,31.850000381469727,31.31999969482422,149,28402.866090325464,28402.866090325464,496982.38509846944,51.00710215749654,WIN,496982.38509846944,0.0
2022-11-15,35.150001525878906,34.380001068115234,144,39529.540568535995,39529.540568535995,536511.9256670055,62.237555047990995,WIN,536511.9256670055,0.0
2022-11-22,28.940000534057617,28.420000076293945,188,45434.85155910099,45434.85155910099,581946.7772261065,65.30848182193799,WIN,581946.7772261065,0.0
2022-11-30,32.040000915527344,28.850000381469727,201,46193.33159999089,46193.33159999089,628140.1088260973,62.12717721258989,WIN,628140.1088260973,0.0
2022-12-07,27.940000534057617,27.889999389648438,225,54877.38106111675,54877.38106111675,683017.489887214,66.73642034182585,WIN,683017.489887214,0.0
2022-12-14,24.540000915527344,24.959999084472656,273,39293.404753960174,27827.454741753143,710844.9446289672,49.11508611591637,LOSS,710844.9446289672,0.0
2022-12-21,21.030000686645508,21.399999618530273,332,38142.78672766461,25858.822189090388,736703.7668180576,46.76103105690328,LOSS,736703.7668180576,0.0
2022-12-29,18.729999542236328,17.739999771118164,415,40214.241106942834,40214.241106942834,776918.0079250005,47.31559770649763,WIN,776918.0079250005,0.0
2023-01-06,16.399999618530273,16.559999465942383,469,35572.40827835648,28068.41543472855,804986.4233597291,42.09655813050522,LOSS,804986.4233597291,0.0
2023-01-13,16.450000762939453,17.579999923706055,457,39025.43986246378,-12615.521784569908,792370.9015751592,43.73735282022514,LOSS,804986.4233597291,-1.5671719942700673
2023-01-23,18.100000381469727,16.229999542236328,488,41864.63612382655,41864.63612382655,834235.5376989858,46.271089560998064,WIN,834235.5376989858,0.0
2023-01-30,18.040000915527344,19.829999923706055,420,53439.96675516035,-21739.99158834551,812495.5461106403,52.96017435656592,LOSS,834235.5376989858,-2.6059776413157145
2023-02-06,20.219999313354492,19.899999618530273,408,56114.71865604004,56114.71865604004,868610.2647666803,55.888161264550746,WIN,868610.2647666803,0.0
