Date,Stock_Price,Strike,Contracts,Premium,PnL,Capital,VIX,Status,Peak,Drawdown_%
2019-01-09,20.190000534057617,20.127499999999998,2,117.33541376466484,117.33541376466484,50117.33541376467,40.09032539330465,WIN,50117.33541376467,0.0
2019-01-16,19.729999542236328,19.768599185943604,2,115.2431630868468,169.02921159453723,50286.3646253592,40.09032539330465,ASSIGNED_WHEEL,50286.3646253592,0.0
2019-01-24,20.850000381469727,19.20599925994873,2,111.96342665159264,111.96342665159264,50398.328052010795,40.09032539330465,WIN,50398.328052010795,0.0
2019-01-31,24.40999984741211,22.397300148010252,2,130.56745646891926,130.56745646891926,50528.89550847971,40.09032539330465,WIN,50528.89550847971,0.0
2019-02-07,22.670000076293945,22.56220022201538,2,241.79773488557896,241.79773488557896,50770.69324336529,61.12515080222191,WIN,50770.69324336529,0.0
2019-02-14,23.1299991607666,22.164500370025635,2,235.6364141890544,235.6364141890544,51006.32965755434,60.75636114463009,WIN,51006.32965755434,0.0
2019-02-22,24.360000610351562,23.202400074005126,2,236.2849081383767,236.2849081383767,51242.61456569272,58.82986089978249,WIN,51242.61456569272,0.0
2019-03-01,23.68000030517578,22.824100666046142,2,88.2493119203973,88.2493119203973,51330.86387761311,31.641201282062465,WIN,51330.86387761311,0.0
2019-03-08,22.010000228881836,21.41759992599487,2,71.2660402276278,71.2660402276278,51402.12991784074,29.321181428976175,WIN,51402.12991784074,0.0
2019-03-15,23.290000915527344,22.13539970397949,2,85.46114259248657,85.46114259248657,51487.59106043323,31.61683648203587,WIN,51487.59106043323,0.0
2019-03-22,26.3700008392334,27.053299407958985,2,191.14622589507786,174.59442879119598,51662.18548922443,45.40972608590429,ASSIGNED_WHEEL,51662.18548922443,0.0
2019-03-29,25.520000457763672,24.30819948196411,2,182.3887597002003,182.3887597002003,51844.57424892463,47.29329041068254,WIN,51844.57424892463,0.0
2019-04-05,28.979999542236328,28.217300148010253,2,219.07655972057896,219.07655972057896,52063.65080864521,48.41546233539549,WIN,52063.65080864521,0.0
2019-04-12,27.850000381469727,26.956300888061524,2,214.72634734306993,214.72634734306993,52278.37715598828,49.284045355285734,WIN,52278.37715598828,0.0
2019-04-22,28.18000030517578,26.84960029602051,2,148.46583915370883,148.46583915370883,52426.84299514199,38.798836880809375,WIN,52426.84299514199,0.0
2019-04-29,27.690000534057617,27.043599185943602,2,133.65428767007057,133.65428767007057,52560.49728281206,36.27087839879287,WIN,52560.49728281206,0.0
2019-05-06,27.420000076293945,27.373399333953856,2,112.26601476408831,112.26601476408831,52672.763297576144,32.6517022440362,WIN,52672.763297576144,0.0
2019-05-13,26.239999771118164,27.121199111938477,2,110.44485069567918,65.79694229418988,52738.560239870334,32.52683931714675,ASSIGNED_WHEEL,52738.560239870334,0.0
